,Unnamed: 0,name,artist_id,genres,followers,popularity,spotify_url
12481,20282,SIAMES,68NOjWuVYBRXzYwhel3jAl,pop argentino,258513,55,https://open.spotify.com/artist/68NOjWuVYBRXzYwhel3jAl
12482,20283,Mystery Skulls,5ZbRDyTYX4HhXveONcZQn2,solipsynthm,230216,50,https://open.spotify.com/artist/5ZbRDyTYX4HhXveONcZQn2
12483,20284,Lyre Le Temps,6jX8VHUJomYSfi5Hobdmmn,"electro swing, nu jazz",46437,37,https://open.spotify.com/artist/6jX8VHUJomYSfi5Hobdmmn
12484,20285,Tape Five,7kHK5OLdiiHCfG49KSHTko,"electro swing, nu jazz",70798,41,https://open.spotify.com/artist/7kHK5OLdiiHCfG49KSHTko
12485,20286,The Correspondents,3VvmUsYPzFheK2wJGKcXxp,electro swing,69601,42,https://open.spotify.com/artist/3VvmUsYPzFheK2wJGKcXxp
12486,20287,Studio Killers,7avo0PmlW8O1YLEt9DnWQT,,256456,54,https://open.spotify.com/artist/7avo0PmlW8O1YLEt9DnWQT
12487,20289,C2C,28INUgyzTTRbvSphrJbgZ2,"nantes indie, turntablism",524557,46,https://open.spotify.com/artist/28INUgyzTTRbvSphrJbgZ2
12488,20291,Stuck in the Sound,5sTzirFL1wjNa3GuSiUHsy,"french rock, rock independant francais",133833,45,https://open.spotify.com/artist/5sTzirFL1wjNa3GuSiUHsy
12489,20292,Alice Francis,6RcdUNNARXB9coQqgHyqFA,electro swing,26307,36,https://open.spotify.com/artist/6RcdUNNARXB9coQqgHyqFA
12490,20293,Moe Shop,7cvljqLNhWNFMb8wP2NImJ,"future funk, kawaii future bass",293695,52,https://open.spotify.com/artist/7cvljqLNhWNFMb8wP2NImJ
12491,20294,Snail's House,29O9ZebFa65aIEvMaW5pQY,kawaii future bass,388392,50,https://open.spotify.com/artist/29O9ZebFa65aIEvMaW5pQY
12492,20296,Wolfgang Lohr,5GImm0oU5MkW7OHkb91jwu,electro swing,28140,45,https://open.spotify.com/artist/5GImm0oU5MkW7OHkb91jwu
12493,20298,Joé Dwèt Filé,26zgIfFyTCImkHAp5gwKW8,r&b francais,674593,59,https://open.spotify.com/artist/26zgIfFyTCImkHAp5gwKW8
12494,20303,Abou Debeing,2jFnPm8VeSO19i6B8blXB5,"french hip hop, pop urbaine, r&b francais",524502,61,https://open.spotify.com/artist/2jFnPm8VeSO19i6B8blXB5
12495,20304,SenSey',23u2dvae3e0f3caJSqdlN5,r&b francais,436545,49,https://open.spotify.com/artist/23u2dvae3e0f3caJSqdlN5
12496,20305,Bramsito,1WDkNp8Duv9QhO246S4dDa,"french hip hop, pop urbaine, r&b francais, rap francais",670440,49,https://open.spotify.com/artist/1WDkNp8Duv9QhO246S4dDa
12497,20307,Tayc,7gU9VyFRN3JWPJ5oHOil60,"pop urbaine, r&b francais",2863304,73,https://open.spotify.com/artist/7gU9VyFRN3JWPJ5oHOil60
12498,20308,Vegedream,4eYnorQRhVHT2KBl2UyHHd,"french hip hop, pop urbaine, r&b francais",1882907,64,https://open.spotify.com/artist/4eYnorQRhVHT2KBl2UyHHd
12499,20310,Hiro,64XqdWjtYhfMJeQB7wtAwS,r&b francais,263110,46,https://open.spotify.com/artist/64XqdWjtYhfMJeQB7wtAwS
12500,20313,Still Fresh,3AGggQTwJaSofLcpDlYhV4,"french hip hop, pop urbaine, r&b francais",508350,52,https://open.spotify.com/artist/3AGggQTwJaSofLcpDlYhV4
12501,20316,MHD,4WnAHZz1pgl8hus8hidIRV,"french hip hop, pop urbaine, r&b francais",2432266,64,https://open.spotify.com/artist/4WnAHZz1pgl8hus8hidIRV
12502,20319,Huxley,6fJvW51nWhRImJyos6O7sT,"deep disco house, deep house, house, minimal tech house, uk house",45585,36,https://open.spotify.com/artist/6fJvW51nWhRImJyos6O7sT
12503,20326,The Martinez Brothers,7B1LLuCQk13H4Mb6CFBftU,"deep disco house, house, minimal tech house, minimal techno",222572,53,https://open.spotify.com/artist/7B1LLuCQk13H4Mb6CFBftU
12504,20327,Josh Butler,0EAlTKO2HfATH766bVH1rX,"house, tech house, uk tech house",54190,45,https://open.spotify.com/artist/0EAlTKO2HfATH766bVH1rX
12505,20332,Sidney Charles,0J6ZEXmLQfZMeHBoa4JZTH,"deep disco house, hamburg electronic, house, tech house",58258,39,https://open.spotify.com/artist/0J6ZEXmLQfZMeHBoa4JZTH
12506,20336,Shadow Child,0tMr0e1EQZ0Vci7EHz2bM9,"house, minimal tech house, uk dance",51603,42,https://open.spotify.com/artist/0tMr0e1EQZ0Vci7EHz2bM9
12507,20337,Pat Lok,3ZPRZDAAuBrvx1tsIjeFxh,"filter house, nu disco",32239,35,https://open.spotify.com/artist/3ZPRZDAAuBrvx1tsIjeFxh
12508,20338,Les Loups,3U6FqAuXdKYRrGUIyv9MWa,"filter house, nu disco",14668,26,https://open.spotify.com/artist/3U6FqAuXdKYRrGUIyv9MWa
12509,20339,Louis La Roche,0a03X57i18eG1yBzpmhZAs,"filter house, nu disco",31899,42,https://open.spotify.com/artist/0a03X57i18eG1yBzpmhZAs
12510,20340,Fred Falke,0AfNNw1LS2i9KW4icd7inD,"filter house, nu disco",39879,43,https://open.spotify.com/artist/0AfNNw1LS2i9KW4icd7inD
12511,20342,Oliver,0NDElNqwGRCmsYIQFapp6K,"filter house, nu disco",56184,43,https://open.spotify.com/artist/0NDElNqwGRCmsYIQFapp6K
12512,20343,Aeroplane,31CtLHmSL7Oa7TPU9YyBEu,"balearic, belgian edm, filter house, nu disco",52273,46,https://open.spotify.com/artist/31CtLHmSL7Oa7TPU9YyBEu
12513,20344,Keljet,0aF0pIALJDBCfFgqiTaK2g,nu disco,7812,24,https://open.spotify.com/artist/0aF0pIALJDBCfFgqiTaK2g
12514,20345,Chordashian,557CpM84Dx90EAXTDqDj9H,"gauze pop, nu disco",5150,16,https://open.spotify.com/artist/557CpM84Dx90EAXTDqDj9H
12515,20346,Plastic Plates,7LOHocDfDRSAznhI11LhJ5,nu disco,6549,26,https://open.spotify.com/artist/7LOHocDfDRSAznhI11LhJ5
12516,20348,Moon Boots,3cIXmCH7iNcslTbwrwS7zy,"filter house, indie soul, nu disco",102282,45,https://open.spotify.com/artist/3cIXmCH7iNcslTbwrwS7zy
12517,20349,Jupiter,7yIZvf93cvym5UEV2IGd8D,"electrofox, filter house, funktronica, nu disco, synthwave",30130,31,https://open.spotify.com/artist/7yIZvf93cvym5UEV2IGd8D
12518,20350,Kartell,3E4UsjXgFv2GdwshMkkJze,"filter house, new french touch, nu disco",47336,41,https://open.spotify.com/artist/3E4UsjXgFv2GdwshMkkJze
12519,20351,Cherokee,6xmvWip8eqRc5jqv2bHg9j,"filter house, nu disco",39421,40,https://open.spotify.com/artist/6xmvWip8eqRc5jqv2bHg9j
12520,20352,Moullinex,1XFbnj1jNNzzyg46ni3dnr,"filter house, nu disco, portuguese electronic",56778,39,https://open.spotify.com/artist/1XFbnj1jNNzzyg46ni3dnr
12521,20353,jackLNDN,6ZPZXXnq3PbxZSR9vu9fso,nu disco,31140,39,https://open.spotify.com/artist/6ZPZXXnq3PbxZSR9vu9fso
12522,20356,Justin Faust,3txM1X4je9gqlxE9IKqVsl,"filter house, nu disco",5054,31,https://open.spotify.com/artist/3txM1X4je9gqlxE9IKqVsl
12523,20362,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,"dance pop, neo soul, pop rap, r&b, urban contemporary",1940799,64,https://open.spotify.com/artist/0ZrpamOxcZybMHGg1AYtHP
12524,20372,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,"dance pop, pop",12166576,79,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y
12525,20378,MC PH,4PLdCloYxu2bMKfuuB9lI5,"funk consciente, funk paulista",3058918,80,https://open.spotify.com/artist/4PLdCloYxu2bMKfuuB9lI5
12526,20387,MC Hariel,0pcoadNMmvrUyab1RxWBoV,"funk carioca, funk consciente, funk paulista",6389670,77,https://open.spotify.com/artist/0pcoadNMmvrUyab1RxWBoV
12527,20388,Mc Kevin,5pBMkZNIlbGTH3hrsQJqAa,"funk carioca, funk ostentacao, funk paulista",8676099,75,https://open.spotify.com/artist/5pBMkZNIlbGTH3hrsQJqAa
12528,20390,DJ Oreia,1b8S7EPzdckRyIh0uSbOMI,,216420,69,https://open.spotify.com/artist/1b8S7EPzdckRyIh0uSbOMI
12529,20393,Mc Paiva ZS,0gHj4MPwwcZ8Zl9CY0hqT5,"funk carioca, funk rj",5063203,73,https://open.spotify.com/artist/0gHj4MPwwcZ8Zl9CY0hqT5
12530,20394,Dj GM,03PnQHlbH5nDDVX3hNg628,funk consciente,522229,72,https://open.spotify.com/artist/03PnQHlbH5nDDVX3hNg628
12531,20396,MC Joãozinho VT,6XFc29m1ptfUNmaa1UTuBT,funk paulista,1024874,70,https://open.spotify.com/artist/6XFc29m1ptfUNmaa1UTuBT
12532,20397,Maor Levi,7iVuXpgNEl87BwdwV1L6he,"progressive house, progressive trance, uplifting trance",33555,45,https://open.spotify.com/artist/7iVuXpgNEl87BwdwV1L6he
12533,20398,Sunny Lax,0cCOt2mcZfspvOOhY8TdmD,"progressive house, progressive trance, uplifting trance",38720,34,https://open.spotify.com/artist/0cCOt2mcZfspvOOhY8TdmD
12534,20399,Oliver Smith,2Npo4Cfm48M2uKlvxiXMic,"progressive house, progressive trance, uplifting trance",46940,40,https://open.spotify.com/artist/2Npo4Cfm48M2uKlvxiXMic
12535,20400,Genix,5WWUkLXiAbmGwtELcfvB2w,"progressive house, progressive trance, uplifting trance",29699,43,https://open.spotify.com/artist/5WWUkLXiAbmGwtELcfvB2w
12536,20401,Andrew Bayer,5dFuu05x8SPBuymudrTBU8,"progressive house, progressive trance, trance, uplifting trance",82660,44,https://open.spotify.com/artist/5dFuu05x8SPBuymudrTBU8
12537,20402,Elysian,6IPtgWMGTP1ZVcfMeo0XlO,"progressive house, progressive trance",7966,33,https://open.spotify.com/artist/6IPtgWMGTP1ZVcfMeo0XlO
12538,20403,Myon,0nTbVTXLLbBA4xCtn0cFkv,"progressive house, progressive trance, uplifting trance",22544,44,https://open.spotify.com/artist/0nTbVTXLLbBA4xCtn0cFkv
12539,20404,Fatum,3pt2vTpH1eI776oDZT1G2C,"progressive house, progressive trance",19822,37,https://open.spotify.com/artist/3pt2vTpH1eI776oDZT1G2C
12540,20405,Spencer Brown,4L9PX6lwPWo2NeuXL9kyJK,"melodic house, progressive house, progressive trance",49428,43,https://open.spotify.com/artist/4L9PX6lwPWo2NeuXL9kyJK
12541,20406,Super8 & Tab,3WGxBKuYawiVOmCwR8FIUC,"finnish edm, progressive house, progressive trance, trance, uplifting trance",74917,46,https://open.spotify.com/artist/3WGxBKuYawiVOmCwR8FIUC
12542,20407,ALPHA 9,6ckI88Ggj8DPe0TNAAVkjn,"progressive house, progressive trance, russian trance, trance, uplifting trance",54609,43,https://open.spotify.com/artist/6ckI88Ggj8DPe0TNAAVkjn
12543,20408,Kyau & Albert,0pyi4vNCq5T6GgV1rt7ncc,"german techno, progressive house, progressive trance, trance, uplifting trance",54380,40,https://open.spotify.com/artist/0pyi4vNCq5T6GgV1rt7ncc
12544,20409,Grum,3VEqFWRt47xQAZJMBF3duQ,"melodic house, progressive house",58427,38,https://open.spotify.com/artist/3VEqFWRt47xQAZJMBF3duQ
12545,20410,Jaytech,5mpJ1Z8BYEOG0rrdO4a2nG,"progressive house, progressive trance, uplifting trance",33841,32,https://open.spotify.com/artist/5mpJ1Z8BYEOG0rrdO4a2nG
12546,20412,Anjunabeats,7aqysYAN8bVjQuJSo9PyqR,progressive house,72912,20,https://open.spotify.com/artist/7aqysYAN8bVjQuJSo9PyqR
12547,20413,Estiva,1ltDgA6tV4utKM6y1BOYIE,"progressive house, progressive trance, trance, uplifting trance",41778,42,https://open.spotify.com/artist/1ltDgA6tV4utKM6y1BOYIE
12548,20414,Ruben de Ronde,3q7BRw9D1DupXTONJdr94m,"progressive house, progressive trance, trance, uplifting trance",41918,44,https://open.spotify.com/artist/3q7BRw9D1DupXTONJdr94m
12549,20415,Boom Jinx,6Qt0hC59vdinaimdZkin1Y,"progressive house, progressive trance, uplifting trance",17643,30,https://open.spotify.com/artist/6Qt0hC59vdinaimdZkin1Y
12550,20416,Nitrous Oxide,0UJQXkmx6GjqUxugf7zzkR,"progressive house, progressive trance, trance, uplifting trance",21341,33,https://open.spotify.com/artist/0UJQXkmx6GjqUxugf7zzkR
12551,20418,Serial Killaz,344eUtkVN3DoVFpNcyBzvv,"jungle, ragga jungle",29151,40,https://open.spotify.com/artist/344eUtkVN3DoVFpNcyBzvv
12552,20419,Benny Page,602tBNQHNIZL6tsB2RHAV1,"jungle, ragga jungle",45483,45,https://open.spotify.com/artist/602tBNQHNIZL6tsB2RHAV1
12553,20420,Skool Of Thought,765Uc7WYPBWIgGERo03GKR,"breakbeat, nu skool breaks",8481,33,https://open.spotify.com/artist/765Uc7WYPBWIgGERo03GKR
12554,20421,Top Cat,3QR3QV1qQuTpcy1DIqOw9j,"jungle, ragga jungle",20861,41,https://open.spotify.com/artist/3QR3QV1qQuTpcy1DIqOw9j
12555,20422,Aries,2DhDWuXRLdMpGJKZzTuxPo,"jump up, jungle, ragga jungle",12780,33,https://open.spotify.com/artist/2DhDWuXRLdMpGJKZzTuxPo
12556,20423,Run Tingz Cru,0Eq6NSKwvvAIofPjhqJwAj,"jungle, ragga jungle",4520,23,https://open.spotify.com/artist/0Eq6NSKwvvAIofPjhqJwAj
12557,20424,Mooncat,4TpaRMxJFAVHyLunW3UvwW,ragga jungle,6484,26,https://open.spotify.com/artist/4TpaRMxJFAVHyLunW3UvwW
12558,20425,Chopstick Dubplate,1llsKlMeU35w7oct8C2pxI,"jungle, ragga jungle",11869,33,https://open.spotify.com/artist/1llsKlMeU35w7oct8C2pxI
12559,20426,Congo Natty,1NngQUSMHaauD7UjKuaH2W,"jungle, ragga jungle",73402,39,https://open.spotify.com/artist/1NngQUSMHaauD7UjKuaH2W
12560,20427,Ricky Tuff,1uWIkJKwtjv7cUFozkBhls,"jungle, ragga jungle",2675,29,https://open.spotify.com/artist/1uWIkJKwtjv7cUFozkBhls
12561,20429,Dope Ammo,4PLyMikr67pzFRAIlplshI,"jump up, jungle, ragga jungle",7763,31,https://open.spotify.com/artist/4PLyMikr67pzFRAIlplshI
12562,20430,Jacky Murda,1y1C3Fzvy0d4xCGTZLZzKM,"jungle, ragga jungle",5942,20,https://open.spotify.com/artist/1y1C3Fzvy0d4xCGTZLZzKM
12563,20431,Tenor Fly,37uswdRBtJ0qyXas292Uo0,"jungle, ragga jungle",7739,43,https://open.spotify.com/artist/37uswdRBtJ0qyXas292Uo0
12564,20432,Bladerunner,4yvREhViCsrwclRdBAdlOl,"drum and bass, jump up, jungle, ragga jungle",21650,34,https://open.spotify.com/artist/4yvREhViCsrwclRdBAdlOl
12565,20433,Potential Badboy,3tgRH8lQ25Totz9QkeyC3n,"jump up, jungle, ragga jungle",8589,33,https://open.spotify.com/artist/3tgRH8lQ25Totz9QkeyC3n
12566,20435,Gardna,4thIP9ruwthrnBaBU9Wz8U,ragga jungle,11445,42,https://open.spotify.com/artist/4thIP9ruwthrnBaBU9Wz8U
12567,20436,General Levy,2bHgAaZ7qbGbMMXwAQm48I,"ragga jungle, uk reggae",83847,49,https://open.spotify.com/artist/2bHgAaZ7qbGbMMXwAQm48I
12568,20439,Eli Young Band,6eKWqnckwdIlSnjaYgIyxv,"classic texas country, contemporary country, country, country road, heartland rock, modern country rock",823697,58,https://open.spotify.com/artist/6eKWqnckwdIlSnjaYgIyxv
12569,20442,Tyler Farr,3vHV92ecrylnUHDM4d2MtC,"contemporary country, country road, modern country rock",741171,48,https://open.spotify.com/artist/3vHV92ecrylnUHDM4d2MtC
12570,20448,Scotty McCreery,6ZV6lGY0prbqpTD0Md8i29,"contemporary country, country, country road, modern country rock",1018394,60,https://open.spotify.com/artist/6ZV6lGY0prbqpTD0Md8i29
12571,20449,Easton Corbin,070kGpqtESdDsLb3gdMIyx,"contemporary country, country, country road",953696,56,https://open.spotify.com/artist/070kGpqtESdDsLb3gdMIyx
12572,20450,Eric Paslay,4TONBKcqVR1LmPdfJxvkMU,"contemporary country, country road, modern country rock",465019,46,https://open.spotify.com/artist/4TONBKcqVR1LmPdfJxvkMU
12573,20451,Thompson Square,0Bvs8yPjrQSbmVIRqSg1Sp,"contemporary country, country, country dawn, country road",458356,47,https://open.spotify.com/artist/0Bvs8yPjrQSbmVIRqSg1Sp
12574,20464,Etana,6oF8gXhgD5ZTQ0biyaw4Cm,"dancehall, lovers rock, modern reggae, roots reggae",143035,45,https://open.spotify.com/artist/6oF8gXhgD5ZTQ0biyaw4Cm
12575,20465,Da'ville,4kV9mrNI60H24Jj55wjKfw,"dancehall, lovers rock, riddim, roots reggae",61506,38,https://open.spotify.com/artist/4kV9mrNI60H24Jj55wjKfw
12576,20471,Duane Stephenson,4jdHfc4ZIDd7RYn1reuDg2,"lovers rock, roots reggae",101502,42,https://open.spotify.com/artist/4jdHfc4ZIDd7RYn1reuDg2
12577,20473,Denyque,4DpCnv5QP36BTwVFX8qfN6,"dancehall, dancehall queen, riddim",47919,32,https://open.spotify.com/artist/4DpCnv5QP36BTwVFX8qfN6
12578,20475,Gramps Morgan,7eA9Vth6x4I2V5kW7RlREX,lovers rock,68008,40,https://open.spotify.com/artist/7eA9Vth6x4I2V5kW7RlREX
12579,20482,Pong Nan,6G7bdG4rBz6OQgKudNjoGL,cantopop,22442,28,https://open.spotify.com/artist/6G7bdG4rBz6OQgKudNjoGL
12580,20483,Kay Tse,6XtWdWAC7rNqXwbs8hGqP9,cantopop,241661,50,https://open.spotify.com/artist/6XtWdWAC7rNqXwbs8hGqP9
12581,20494,Denise Ho,4yN0M1P08hXwuDi81G6O5U,"cantopop, hong kong indie",153877,42,https://open.spotify.com/artist/4yN0M1P08hXwuDi81G6O5U
12582,20496,Eman Lam,3SJsybXfmMSrXcwpK56YuU,cantopop,39980,26,https://open.spotify.com/artist/3SJsybXfmMSrXcwpK56YuU
12583,20517,Talaga Steve Sale,1pWI82eP8iDTu7T49p1VHK,movie tunes,774,48,https://open.spotify.com/artist/1pWI82eP8iDTu7T49p1VHK
12584,20518,Opetaia Foa'i,759h9uEwoHm8KKq1pGI9RH,movie tunes,13829,61,https://open.spotify.com/artist/759h9uEwoHm8KKq1pGI9RH
12585,20519,Rachel House,1kB7GlXzdNWl28zLcOkQqU,"movie tunes, show tunes, waiata mo tamariki",6092,58,https://open.spotify.com/artist/1kB7GlXzdNWl28zLcOkQqU
12586,20521,Jemaine Clement,1Ymky4GOgYA1NI96FCY8yE,movie tunes,13641,51,https://open.spotify.com/artist/1Ymky4GOgYA1NI96FCY8yE
12587,20522,Mark Mancina,4pVaQcaBqbvk0ucB4r65e3,soundtrack,17552,56,https://open.spotify.com/artist/4pVaQcaBqbvk0ucB4r65e3
12588,20523,Auli'i Cravalho,5mnS9jJdKQQcRSqFu5YPVe,movie tunes,166175,66,https://open.spotify.com/artist/5mnS9jJdKQQcRSqFu5YPVe
12589,20530,Ernie Sabella,0RH6EMxqfzCEB7QCSKQ4xr,movie tunes,6607,57,https://open.spotify.com/artist/0RH6EMxqfzCEB7QCSKQ4xr
12590,20533,Anthony Gonzalez,2q10Wskc3lPYmEuV7rzMCv,movie tunes,19408,56,https://open.spotify.com/artist/2q10Wskc3lPYmEuV7rzMCv
12591,20535,Kristle Edwards,4y5d67UxD0QON2vRZOjXZ6,movie tunes,1054,47,https://open.spotify.com/artist/4y5d67UxD0QON2vRZOjXZ6
12592,20536,David Ogden Stiers,0N0dbr5s2y20PAo2cDAeVP,movie tunes,7361,47,https://open.spotify.com/artist/0N0dbr5s2y20PAo2cDAeVP
12593,20537,blondette,60glra0QYcARAJr4OeJVNP,calming instrumental,5247,69,https://open.spotify.com/artist/60glra0QYcARAJr4OeJVNP
12594,20538,Martha Blackburn,0YHFM04rfc7pNp63NLvswp,instrumental lullaby,1035,48,https://open.spotify.com/artist/0YHFM04rfc7pNp63NLvswp
12595,20539,Comet 1993,5wL65gvidIfXPAR2Pu0ptA,calming instrumental,5043,71,https://open.spotify.com/artist/5wL65gvidIfXPAR2Pu0ptA
12596,20540,sweet planet,7cOjsQCBOubFpm77Wh7pan,calming instrumental,3423,68,https://open.spotify.com/artist/7cOjsQCBOubFpm77Wh7pan
12597,20541,Frederiq,4WdIA6FvazMuJOCReHzRN1,instrumental lullaby,714,47,https://open.spotify.com/artist/4WdIA6FvazMuJOCReHzRN1
12598,20542,papier rose,5degidMCo3sTiK0zMxloBQ,calming instrumental,977,63,https://open.spotify.com/artist/5degidMCo3sTiK0zMxloBQ
12599,20543,Natana Bach,568DTgNHtIjbRfvgeQNDr4,,395,44,https://open.spotify.com/artist/568DTgNHtIjbRfvgeQNDr4
12600,20544,Josef Homola,01Mll8wovVOj5XaWVanxkB,calming instrumental,1233,56,https://open.spotify.com/artist/01Mll8wovVOj5XaWVanxkB
12601,20545,Spiritual Flower,2dTY9wbqtzL3gDLrffNlmm,calming instrumental,1417,57,https://open.spotify.com/artist/2dTY9wbqtzL3gDLrffNlmm
12602,20546,Sean & Jimbo,0HgOgzCyT8FVGmEcyhKzmd,calming instrumental,1371,53,https://open.spotify.com/artist/0HgOgzCyT8FVGmEcyhKzmd
12603,20547,Dreamy Thoughts,2FMzNPlvUdrEiJOWaRwSNL,calming instrumental,989,50,https://open.spotify.com/artist/2FMzNPlvUdrEiJOWaRwSNL
12604,20548,Liam Gray,3nSFyO3JTPhzXGJnR7wI1j,calming instrumental,296,52,https://open.spotify.com/artist/3nSFyO3JTPhzXGJnR7wI1j
12605,20549,Riverside Underground,4OMckGwB0sW8bYyOQqTeSE,calming instrumental,495,47,https://open.spotify.com/artist/4OMckGwB0sW8bYyOQqTeSE
12606,20550,Luli Pampín,2s5oIH7jW68tUafw6zs2y6,musica para ninos,185096,66,https://open.spotify.com/artist/2s5oIH7jW68tUafw6zs2y6
12607,20551,Toy Cantando,1OXm1s4r7Ow6XgyNMWm0ZW,musica para ninos,144808,65,https://open.spotify.com/artist/1OXm1s4r7Ow6XgyNMWm0ZW
12608,20552,El Payaso Plim Plim,1E7NoA5YJu5N0XEm6ojotR,musica para ninos,192706,67,https://open.spotify.com/artist/1E7NoA5YJu5N0XEm6ojotR
12609,20553,El Reino Infantil,6EMoWayH9WulC8F8b6m3BH,musica para ninos,473535,68,https://open.spotify.com/artist/6EMoWayH9WulC8F8b6m3BH
12610,20554,La Superstar De Las Canciones Infantiles,3LTE8GZvyNxWXRrtXc228U,musica para ninos,55242,58,https://open.spotify.com/artist/3LTE8GZvyNxWXRrtXc228U
12611,20555,Niño Prodigio,28ggYG0KtvHh00gq2BFMo8,,32423,69,https://open.spotify.com/artist/28ggYG0KtvHh00gq2BFMo8
12612,20556,Lonely Ambition,05qkAl2fOyykRoOSXd8rAL,calming instrumental,784,52,https://open.spotify.com/artist/05qkAl2fOyykRoOSXd8rAL
12613,20568,LEVEL UP,1ZpDxqXS6HAvoZyCzQfKRb,,39815,46,https://open.spotify.com/artist/1ZpDxqXS6HAvoZyCzQfKRb
12614,20570,Vastive,5dqKDhDTrjMvSExBmfMNeH,"dubstep, gaming dubstep",12898,40,https://open.spotify.com/artist/5dqKDhDTrjMvSExBmfMNeH
12615,20572,PhaseOne,0mO3Yf5XIPHfAbHh8yWLFk,"deathstep, dubstep, filthstep, gaming dubstep",123194,46,https://open.spotify.com/artist/0mO3Yf5XIPHfAbHh8yWLFk
12616,20577,Kidazzle,7C4DN4ZS6I2xhRPynmmMeg,,890,12,https://open.spotify.com/artist/7C4DN4ZS6I2xhRPynmmMeg
12617,20578,Patrick Kameron,68TbyC6GWyUY3M12qJsFi5,,439,11,https://open.spotify.com/artist/68TbyC6GWyUY3M12qJsFi5
12618,20579,B.T.O All Stars,76IAKsrciH4dctTiRlyzkR,,361,17,https://open.spotify.com/artist/76IAKsrciH4dctTiRlyzkR
12619,20580,Generation Rhythm,0UZxBLsFiFnJyORs92WxTS,,317,2,https://open.spotify.com/artist/0UZxBLsFiFnJyORs92WxTS
12620,20581,The La La La's,1JD8gyPtRiCSkUdCzwNHnB,,248,12,https://open.spotify.com/artist/1JD8gyPtRiCSkUdCzwNHnB
12621,20582,The Wild Mods,010PWhI9qAAfnYA1BJxXfT,,243,9,https://open.spotify.com/artist/010PWhI9qAAfnYA1BJxXfT
12622,20583,The Royal Swing Band,6wO0fDHnCgN9u8Gnyibj7v,,232,9,https://open.spotify.com/artist/6wO0fDHnCgN9u8Gnyibj7v
12623,20584,Twice Blind,28pbppp0KwbHeYJ5txJONu,,470,15,https://open.spotify.com/artist/28pbppp0KwbHeYJ5txJONu
12624,20585,The Romance Singers,3DLgumCYw6Qb8c4tSTWpmz,,339,7,https://open.spotify.com/artist/3DLgumCYw6Qb8c4tSTWpmz
12625,20586,Animalistic Muppetry,5NBY5cKU6M2TuN77G10NXp,,229,16,https://open.spotify.com/artist/5NBY5cKU6M2TuN77G10NXp
12626,20587,Fairy Scapes,3GZRYvjEFJ3tfGeI6PIic9,,1312,19,https://open.spotify.com/artist/3GZRYvjEFJ3tfGeI6PIic9
12627,20588,Dirty Dancing Orchestra,7s6a99VSxBxq98rTt1DZB8,,2147,15,https://open.spotify.com/artist/7s6a99VSxBxq98rTt1DZB8
12628,20589,Love Songs,6SeMjpS4mkt9Ginh8IeTRw,,16946,28,https://open.spotify.com/artist/6SeMjpS4mkt9Ginh8IeTRw
12629,20590,The Children of St. Philips School Cambridge,7HNKtVspwNlIKbZUND9Ex2,,1180,9,https://open.spotify.com/artist/7HNKtVspwNlIKbZUND9Ex2
12630,20591,60's 70's 80's 90's Hits,3diqIeLIoEZCITkVa1Mle5,,67607,34,https://open.spotify.com/artist/3diqIeLIoEZCITkVa1Mle5
12631,20593,Personal Trainer Mike,6WJ9bBqJjJ3R1IH1KlsNXM,,1503,21,https://open.spotify.com/artist/6WJ9bBqJjJ3R1IH1KlsNXM
12632,20594,Marquis Expressions,6KfBRWdD4ZjB3Nh5iPnx7V,,729,23,https://open.spotify.com/artist/6KfBRWdD4ZjB3Nh5iPnx7V
12633,20595,Rik Gaynor,6igtsQZ3o43HIIWIRlVP8N,,3344,26,https://open.spotify.com/artist/6igtsQZ3o43HIIWIRlVP8N
12634,20596,The Kidz Band,20TITXCQu7jyMa2GQuupzu,children's music,2350,15,https://open.spotify.com/artist/20TITXCQu7jyMa2GQuupzu
12635,20600,Martinho Da Vila,6rM2yY0GnVcOHMU5GD3y9E,"axe, mpb, pagode, samba, umbanda, velha guarda",807032,61,https://open.spotify.com/artist/6rM2yY0GnVcOHMU5GD3y9E
12636,20605,Alcione,0hPar6ePAELiu9rYMdvMEo,"axe, mpb, musica maranhense, pagode, pagode novo, samba",1069752,63,https://open.spotify.com/artist/0hPar6ePAELiu9rYMdvMEo
12637,20607,Bezerra Da Silva,3aqtJPuhfwxQ60jG1OAFQt,"coco, mpb, pagode, partido alto, samba, umbanda, velha guarda",476560,55,https://open.spotify.com/artist/3aqtJPuhfwxQ60jG1OAFQt
12638,20608,Agepê,5T2UOU9fV8RcUgLH3b6TTN,"pagode, pop nacional antigas, samba, velha guarda",355753,50,https://open.spotify.com/artist/5T2UOU9fV8RcUgLH3b6TTN
12639,20612,Os Originais Do Samba,4gKqxjR0MkEKjqvO3Ctvpg,"mpb, pagode, samba, samba-enredo, samba-rock, velha guarda",276959,48,https://open.spotify.com/artist/4gKqxjR0MkEKjqvO3Ctvpg
12640,20616,Emílio Santiago,6quVEYAfHqHwpp8JujXBHt,"bossa nova, brazilian soul, mpb, pagode, samba, velha guarda",342196,48,https://open.spotify.com/artist/6quVEYAfHqHwpp8JujXBHt
